GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.system.user,UsersToolStrip.new ClickHandler() {...},14,0,0,0,5,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.system.user,UsersToolStrip.new ClickHandler() {...},14,0,0,0,5,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server.auth,AbstractAuthenticationService,230,0,6,0,78,0,15,0,12,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server.auth,SamlAuthenticationService,221,0,12,0,51,0,11,0,5,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server.dao,DAOException,9,4,0,0,4,2,2,1,2,1
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab,332,0,8,0,68,0,10,0,6,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,SignInTab.new AsyncCallback() {...},74,0,4,0,18,0,5,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,SignInTab,602,0,6,0,146,0,14,0,11,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,SignUpTab.1.new AsyncCallback() {...},34,0,2,0,8,0,4,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,SignUpTab,282,0,0,0,58,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,SignUpTab.new AsyncCallback() {...},49,0,2,0,13,0,4,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,SignUpTab.new ClickHandler() {...},151,0,6,0,26,0,5,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,ActivationTab,147,0,2,0,36,0,5,0,4,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,ActivationTab.4.new AsyncCallback() {...},29,0,0,0,7,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new ClickHandler() {...},10,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new AsyncCallback() {...},33,0,0,0,8,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new ClickHandler() {...},10,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new ClickHandler() {...},11,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new KeyPressHandler() {...},15,0,2,0,4,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new KeyPressHandler() {...},15,0,2,0,4,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new KeyPressHandler() {...},15,0,2,0,4,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new AsyncCallback() {...},40,0,0,0,8,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,RecoveryTab.new KeyPressHandler() {...},15,0,2,0,4,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,ActivationTab.new ClickHandler() {...},10,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,ActivationTab.new KeyPressHandler() {...},15,0,2,0,4,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,ActivationTab.new ClickHandler() {...},23,0,0,0,6,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.auth,ActivationTab.new AsyncCallback() {...},42,0,2,0,10,0,4,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.application,ApplicationParser,34,0,0,0,9,0,4,0,4,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.application,ApplicationsTileGrid.new RecordClickHandler() {...},18,0,0,0,4,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.application,ApplicationsTileGrid.new DetailFormatter() {...},115,0,16,0,29,0,11,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.application,ApplicationsTileGrid,143,0,2,0,35,0,7,0,6,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.application,ApplicationTileRecord,56,0,4,0,16,0,9,0,7,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,LabelButton,92,0,6,0,28,0,6,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,LabelButton.new MouseOutHandler() {...},25,0,4,0,6,0,4,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,LabelButton.new MouseOverHandler() {...},16,0,2,0,4,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,AbstractManageTab,35,0,0,0,10,0,1,0,1,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,ToolstripLayout,21,0,0,0,8,0,1,0,1,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,AbstractFormLayout,144,0,2,0,38,0,10,0,9,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,MessageWindow,194,0,4,0,45,0,9,0,7,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,MessageWindow.new DrawHandler() {...},37,0,0,0,5,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,MessageWindow.new ClickHandler() {...},12,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,MessageWindow.new Timer() {...},10,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,MessageWindow.new ResizedHandler() {...},21,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.common,MessageWindow.new DrawHandler() {...},49,0,0,0,7,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server.business.proxy,ProxyClient.MyTrustManager,335,0,26,0,80,0,19,0,6,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server.business.proxy,ProxyClient,970,32,78,0,241,11,55,1,16,1
coverage/vip-core,fr.insalyon.creatis.vip.core.client.rpc,ConfigurationService.Util,16,0,0,0,5,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.contact,ContactTab.new ClickHandler() {...},41,0,2,0,10,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.contact,ContactTab,230,0,0,0,48,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.contact,ContactTab.1.new AsyncCallback() {...},41,0,0,0,9,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server.rpc,ConfigurationServiceImpl,1074,0,32,0,294,0,61,0,45,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server.rpc,GetFileServiceImpl,159,0,12,0,41,0,9,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server.rpc,AbstractRemoteServiceServlet,173,0,12,0,45,0,23,0,17,0
coverage/vip-core,fr.insalyon.creatis.vip.core.server,SpringCoreConfig,9,131,1,7,2,35,1,15,0,12
coverage/vip-core,fr.insalyon.creatis.vip.core.server,DataSourceConfig,6,3,0,0,1,1,1,1,1,1
coverage/vip-core,fr.insalyon.creatis.vip.core.server.dao.mysql,UsersGroupsData,491,37,28,0,118,12,21,3,7,3
coverage/vip-core,fr.insalyon.creatis.vip.core.server.dao.mysql,TermsUseData,33,42,2,0,10,13,2,3,1,3
coverage/vip-core,fr.insalyon.creatis.vip.core.server.dao.mysql,GroupData,118,82,2,2,31,21,3,5,2,4
coverage/vip-core,fr.insalyon.creatis.vip.core.server.dao.mysql,CoreDataInitializer,24,155,4,4,8,40,4,5,0,5
coverage/vip-core,fr.insalyon.creatis.vip.core.server.dao.mysql,UserData,1689,319,66,4,437,77,67,7,33,6
coverage/vip-core,fr.insalyon.creatis.vip.core.server.dao.mysql,TableInitializer,17,40,3,1,4,10,2,3,0,3
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.system.tip,ManageTipsToolStrip,3,0,0,0,1,0,1,0,1,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.system.tip,ManageTipsTab,6,0,0,0,2,0,1,0,1,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,RequestNewEmailLayout.1.new AsyncCallback() {...},36,0,0,0,9,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PersonalLayout.new ClickHandler() {...},64,0,2,0,15,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PersonalLayout.new ClickHandler() {...},15,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,RequestNewEmailLayout,60,0,0,0,14,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ApikeyLayout.ApikeyReceivedCallback,34,0,2,0,9,0,4,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ConfirmNewEmailLayout.2.new AsyncCallback() {...},58,0,2,0,13,0,4,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,RemoveAccountLayout,81,0,0,0,17,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PersonalLayout,183,0,4,0,42,0,5,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,RemoveAccountLayout.2.new AsyncCallback() {...},28,0,0,0,8,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ConfirmNewEmailLayout.new ClickHandler() {...},22,0,0,0,6,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ConfirmNewEmailLayout.new ClickHandler() {...},27,0,0,0,6,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,GroupBoxLayout,161,0,10,0,44,0,10,0,5,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PasswordLayout,99,0,4,0,23,0,4,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,RemoveAccountLayout.new ChangedHandler() {...},24,0,2,0,5,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,RemoveAccountLayout.new ClickHandler() {...},35,0,4,0,7,0,4,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ConfirmNewEmailLayout.1.new AsyncCallback() {...},48,0,0,0,11,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PasswordLayout.1.new AsyncCallback() {...},48,0,0,0,10,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,RequestNewEmailLayout.new ClickHandler() {...},33,0,2,0,8,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ApikeyLayout,85,0,0,0,17,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ApikeyLayout.DeleteApikeyClickHandler,25,0,0,0,6,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ApikeyLayout.NewApikeyGeneratedCallback,30,0,0,0,8,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,GroupLayout.new AsyncCallback() {...},45,0,4,0,9,0,5,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,GroupLayout.new AsyncCallback() {...},79,0,4,0,14,0,5,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,TermsOfUseLayout,22,0,0,0,8,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ApikeyLayout.GenerateNewKeyClickHandler,25,0,0,0,6,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,TermsOfUseLayout.new AsyncCallback() {...},71,0,4,0,15,0,5,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PasswordLayout.new ClickHandler() {...},67,0,4,0,14,0,4,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PasswordLayout.new ClickHandler() {...},12,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PasswordLayout.new ClickHandler() {...},12,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,GroupBoxLayout.new ClickHandler() {...},24,0,2,0,5,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,GroupBoxLayout.new AsyncCallback() {...},34,0,0,0,8,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,PersonalLayout.1.new AsyncCallback() {...},36,0,0,0,9,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,GroupBoxLayout.new AsyncCallback() {...},38,0,0,0,8,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,GroupLayout,74,0,0,0,19,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ConfirmNewEmailLayout,75,0,0,0,15,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,ApikeyLayout.DeleteApikeyCallback,30,0,0,0,8,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.user.account,GroupBoxLayout.1.new BooleanCallback() {...},14,0,2,0,4,0,3,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.system.setting,ManageSettingTab,55,0,0,0,15,0,1,0,1,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.system.setting,SettingTermsUseLayout.new ClickHandler() {...},13,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.system.setting,SettingTermsUseLayout.new AsyncCallback() {...},26,0,2,0,6,0,4,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view.system.setting,SettingTermsUseLayout,40,0,0,0,9,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,Module,9,0,0,0,5,0,5,0,5,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,VipException,178,40,6,0,36,10,12,6,9,6
coverage/vip-core,fr.insalyon.creatis.vip.core.client,Modules.new AsyncCallback() {...},81,0,20,0,14,0,13,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,VipException.VipErrorMessage,0,9,0,0,0,4,0,1,0,1
coverage/vip-core,fr.insalyon.creatis.vip.core.client,Modules,82,0,8,0,24,0,11,0,7,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,CoreModule.new ClickHandler() {...},23,0,0,0,5,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,CoreModule.new ClickHandler() {...},15,0,0,0,4,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,CoreModule.new CloseClickHandler() {...},15,0,0,0,4,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,CoreModule.new ClickHandler() {...},12,0,0,0,3,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,CoreModule.new AsyncCallback() {...},28,0,2,0,7,0,4,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,CoreModule.5.new AsyncCallback() {...},23,0,0,0,6,0,3,0,3,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client,CoreModule,232,0,18,0,64,0,21,0,12,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view,CoreConstants,24,0,0,0,5,0,4,0,4,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view,CoreException,16,0,0,0,8,0,4,0,4,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view,CoreConstants.GROUP_ROLE,0,34,0,0,0,2,0,1,0,1
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view,ModalWindow.new DrawHandler() {...},23,0,0,0,5,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view,ModalWindow.new DrawHandler() {...},23,0,0,0,4,0,2,0,2,0
coverage/vip-core,fr.insalyon.creatis.vip.core.client.view,ModalWindow.new ResizedHandler() {...},23,0,0,0,4,0,2,0,2,0
